route_name,route_id,trip_id,start_point,start_time,end_point,end_time,length,runtime,direction,speed,calendar
purple,00011,00616,PP01,15:20:30,PP16,15:55:48,21240,,0,1,WE
purple,00011,00716,PP01,15:30:00,PP16,16:05:18,21240,,0,1,WE
purple,00011,00816,PP01,15:39:30,PP16,16:14:48,21240,,0,1,WE
purple,00011,00116,PP01,15:49:00,PP16,16:24:18,21240,,0,1,WE
purple,00011,00216,PP01,15:58:30,PP16,16:33:48,21240,,0,1,WE
purple,00011,00316,PP01,16:08:00,PP16,16:43:18,21240,,0,1,WE
purple,00011,00416,PP01,16:17:30,PP16,16:52:48,21240,,0,1,WE
purple,00011,00516,PP01,16:27:00,PP16,17:02:18,21240,,0,1,WE
purple,00011,00616,PP01,16:36:30,PP16,17:11:48,21240,,0,1,WE
purple,00011,00716,PP01,16:46:00,PP16,17:21:18,21240,,0,1,WE
purple,00011,00816,PP01,16:55:30,PP16,17:30:48,21240,,0,1,WE
purple,00011,00116,PP01,17:05:00,PP16,17:40:18,21240,,0,1,WE
purple,00011,00216,PP01,17:14:30,PP16,17:49:48,21240,,0,1,WE
purple,00011,00316,PP01,17:24:00,PP16,17:59:18,21240,,0,1,WE
purple,00011,00416,PP01,17:33:30,PP16,18:08:48,21240,,0,1,WE
purple,00011,00516,PP01,17:43:00,PP16,18:18:18,21240,,0,1,WE
purple,00011,00616,PP01,17:52:30,PP16,18:27:48,21240,,0,1,WE
purple,00011,00716,PP01,18:02:00,PP16,18:37:18,21240,,0,1,WE
purple,00011,00816,PP01,18:11:30,PP16,18:46:48,21240,,0,1,WE
purple,00011,00116,PP01,18:21:00,PP16,18:56:18,21240,,0,1,WE
purple,00011,00216,PP01,18:30:30,PP16,19:05:48,21240,,0,1,WE
purple,00011,00316,PP01,18:40:00,PP16,19:15:18,21240,,0,1,WE
purple,00011,00416,PP01,18:49:30,PP16,19:24:48,21240,,0,1,WE
purple,00011,00516,PP01,18:59:00,PP16,19:34:18,21240,,0,1,WE
purple,00011,00616,PP01,19:08:30,PP16,19:43:48,21240,,0,1,WE
purple,00011,00716,PP01,19:18:00,PP16,19:53:18,21240,,0,1,WE
purple,00011,00816,PP01,19:27:30,PP16,20:02:48,21240,,0,1,WE
purple,00011,00116,PP01,19:37:00,PP16,20:12:18,21240,,0,1,WE
purple,00011,00216,PP01,19:46:30,PP16,20:21:48,21240,,0,1,WE
purple,00011,00316,PP01,19:56:00,PP16,20:31:18,21240,,0,1,WE
purple,00011,00416,PP01,20:05:30,PP16,20:40:48,21240,,0,1,WE
purple,00011,00516,PP01,20:15:00,PP16,20:50:18,21240,,0,1,WE
purple,00011,00616,PP01,20:24:30,PP16,20:59:48,21240,,0,1,WE
purple,00011,00716,PP01,20:34:00,PP16,21:09:18,21240,,0,1,WE
purple,00011,00816,PP01,20:43:30,PP16,21:18:48,21240,,0,1,WE
purple,00011,00116,PP01,20:53:00,PP16,21:28:18,21240,,0,1,WE
purple,00011,00216,PP01,21:02:30,PP16,21:37:48,21240,,0,1,WE
purple,00011,00316,PP01,21:12:00,PP16,21:47:18,21240,,0,1,WE
purple,00011,00416,PP01,21:21:30,PP16,21:56:48,21240,,0,1,WE
purple,00011,00516,PP01,21:31:00,PP16,22:06:18,21240,,0,1,WE
purple,00011,00616,PP01,21:40:30,PP16,22:15:48,21240,,0,1,WE
purple,00011,00716,PP01,21:50:00,PP16,22:25:18,21240,,0,1,WE
purple,00011,00816,PP01,21:59:30,PP16,22:34:48,21240,,0,1,WE
purple,00011,00116,PP01,22:09:00,PP16,22:44:18,21240,,0,1,WE
purple,00011,00216,PP01,22:18:30,PP16,22:53:48,21240,,0,1,WE
purple,00011,00316,PP01,22:28:00,PP16,23:03:18,21240,,0,1,WE
purple,00011,00416,PP01,22:37:30,PP16,23:12:48,21240,,0,1,WE
purple,00011,00516,PP01,22:47:00,PP16,23:22:18,21240,,0,1,WE
purple,00012,00101,PP16,06:18:03,PP01,06:53:18,21240,,1,1,WE
purple,00012,00201,PP16,06:27:33,PP01,07:02:48,21240,,1,1,WE
purple,00012,00301,PP16,06:37:03,PP01,07:12:18,21240,,1,1,WE
purple,00012,00401,PP16,06:46:33,PP01,07:21:48,21240,,1,1,WE
purple,00012,00501,PP16,06:56:03,PP01,07:31:18,21240,,1,1,WE
purple,00012,00601,PP16,07:05:33,PP01,07:40:48,21240,,1,1,WE
purple,00012,00701,PP16,07:15:03,PP01,07:50:18,21240,,1,1,WE
purple,00012,00801,PP16,07:24:33,PP01,07:59:48,21240,,1,1,WE
purple,00012,00101,PP16,07:34:03,PP01,08:09:18,21240,,1,1,WE
purple,00012,00201,PP16,07:43:33,PP01,08:18:48,21240,,1,1,WE
purple,00012,00301,PP16,07:53:03,PP01,08:28:18,21240,,1,1,WE
purple,00012,00401,PP16,08:02:33,PP01,08:37:48,21240,,1,1,WE
purple,00012,00501,PP16,08:12:03,PP01,08:47:18,21240,,1,1,WE
purple,00012,00601,PP16,08:21:33,PP01,08:56:48,21240,,1,1,WE
purple,00012,00701,PP16,08:31:03,PP01,09:06:18,21240,,1,1,WE
purple,00012,00801,PP16,08:40:33,PP01,09:15:48,21240,,1,1,WE
purple,00012,00101,PP16,08:50:03,PP01,09:25:18,21240,,1,1,WE
purple,00012,00201,PP16,08:59:33,PP01,09:34:48,21240,,1,1,WE
purple,00012,00301,PP16,09:09:03,PP01,09:44:18,21240,,1,1,WE
purple,00012,00401,PP16,09:18:33,PP01,09:53:48,21240,,1,1,WE
purple,00012,00501,PP16,09:28:03,PP01,10:03:18,21240,,1,1,WE
purple,00012,00601,PP16,09:37:33,PP01,10:12:48,21240,,1,1,WE
purple,00012,00701,PP16,09:47:03,PP01,10:22:18,21240,,1,1,WE
purple,00012,00801,PP16,09:56:33,PP01,10:31:48,21240,,1,1,WE
purple,00012,00101,PP16,10:06:03,PP01,10:41:18,21240,,1,1,WE
purple,00012,00201,PP16,10:15:33,PP01,10:50:48,21240,,1,1,WE
purple,00012,00301,PP16,10:25:03,PP01,11:00:18,21240,,1,1,WE
purple,00012,00401,PP16,10:34:33,PP01,11:09:48,21240,,1,1,WE
purple,00012,00501,PP16,10:44:03,PP01,11:19:18,21240,,1,1,WE
purple,00012,00601,PP16,10:53:33,PP01,11:28:48,21240,,1,1,WE
purple,00012,00701,PP16,11:03:03,PP01,11:38:18,21240,,1,1,WE
purple,00012,00801,PP16,11:12:33,PP01,11:47:48,21240,,1,1,WE
purple,00012,00101,PP16,11:22:03,PP01,11:57:18,21240,,1,1,WE
purple,00012,00201,PP16,11:31:33,PP01,12:06:48,21240,,1,1,WE
purple,00012,00301,PP16,11:41:03,PP01,12:16:18,21240,,1,1,WE
purple,00012,00401,PP16,11:50:33,PP01,12:25:48,21240,,1,1,WE
purple,00012,00501,PP16,12:00:03,PP01,12:35:18,21240,,1,1,WE
purple,00012,00601,PP16,12:09:33,PP01,12:44:48,21240,,1,1,WE
purple,00012,00701,PP16,12:19:03,PP01,12:54:18,21240,,1,1,WE
purple,00012,00801,PP16,12:28:33,PP01,13:03:48,21240,,1,1,WE
purple,00012,00101,PP16,12:38:03,PP01,13:13:18,21240,,1,1,WE
purple,00012,00201,PP16,12:47:33,PP01,13:22:48,21240,,1,1,WE
purple,00012,00301,PP16,12:57:03,PP01,13:32:18,21240,,1,1,WE
purple,00012,00401,PP16,13:06:33,PP01,13:41:48,21240,,1,1,WE
purple,00012,00501,PP16,13:16:03,PP01,13:51:18,21240,,1,1,WE
purple,00012,00601,PP16,13:25:33,PP01,14:00:48,21240,,1,1,WE
purple,00012,00701,PP16,13:35:03,PP01,14:10:18,21240,,1,1,WE
purple,00012,00801,PP16,13:44:33,PP01,14:19:48,21240,,1,1,WE
purple,00012,00101,PP16,13:54:03,PP01,14:29:18,21240,,1,1,WE
purple,00012,00201,PP16,14:03:33,PP01,14:38:48,21240,,1,1,WE
purple,00012,00301,PP16,14:13:03,PP01,14:48:18,21240,,1,1,WE
purple,00012,00401,PP16,14:22:33,PP01,14:57:48,21240,,1,1,WE
purple,00012,00501,PP16,14:32:03,PP01,15:07:18,21240,,1,1,WE
purple,00012,00601,PP16,14:41:33,PP01,15:16:48,21240,,1,1,WE
purple,00012,00701,PP16,14:51:03,PP01,15:26:18,21240,,1,1,WE
purple,00012,00801,PP16,15:00:33,PP01,15:35:48,21240,,1,1,WE
purple,00012,00101,PP16,15:10:03,PP01,15:45:18,21240,,1,1,WE
purple,00012,00201,PP16,15:19:33,PP01,15:54:48,21240,,1,1,WE
purple,00012,00301,PP16,15:29:03,PP01,16:04:18,21240,,1,1,WE
purple,00012,00401,PP16,15:38:33,PP01,16:13:48,21240,,1,1,WE
purple,00012,00501,PP16,15:48:03,PP01,16:23:18,21240,,1,1,WE
purple,00012,00601,PP16,15:57:33,PP01,16:32:48,21240,,1,1,WE
purple,00012,00701,PP16,16:07:03,PP01,16:42:18,21240,,1,1,WE
purple,00012,00801,PP16,16:16:33,PP01,16:51:48,21240,,1,1,WE
purple,00012,00101,PP16,16:26:03,PP01,17:01:18,21240,,1,1,WE
purple,00012,00201,PP16,16:35:33,PP01,17:10:48,21240,,1,1,WE
purple,00012,00301,PP16,16:45:03,PP01,17:20:18,21240,,1,1,WE
purple,00012,00401,PP16,16:54:33,PP01,17:29:48,21240,,1,1,WE
purple,00012,00501,PP16,17:04:03,PP01,17:39:18,21240,,1,1,WE
purple,00012,00601,PP16,17:13:33,PP01,17:48:48,21240,,1,1,WE
purple,00012,00701,PP16,17:23:03,PP01,17:58:18,21240,,1,1,WE
purple,00012,00801,PP16,17:32:33,PP01,18:07:48,21240,,1,1,WE
purple,00012,00101,PP16,17:42:03,PP01,18:17:18,21240,,1,1,WE
purple,00012,00201,PP16,17:51:33,PP01,18:26:48,21240,,1,1,WE
purple,00012,00301,PP16,18:01:03,PP01,18:36:18,21240,,1,1,WE
purple,00012,00401,PP16,18:10:33,PP01,18:45:48,21240,,1,1,WE
purple,00012,00501,PP16,18:20:03,PP01,18:55:18,21240,,1,1,WE
purple,00012,00601,PP16,18:29:33,PP01,19:04:48,21240,,1,1,WE
purple,00012,00701,PP16,18:39:03,PP01,19:14:18,21240,,1,1,WE
purple,00012,00801,PP16,18:48:33,PP01,19:23:48,21240,,1,1,WE
purple,00012,00101,PP16,18:58:03,PP01,19:33:18,21240,,1,1,WE
purple,00012,00201,PP16,19:07:33,PP01,19:42:48,21240,,1,1,WE
purple,00012,00301,PP16,19:17:03,PP01,19:52:18,21240,,1,1,WE
purple,00012,00401,PP16,19:26:33,PP01,20:01:48,21240,,1,1,WE
purple,00012,00501,PP16,19:36:03,PP01,20:11:18,21240,,1,1,WE
purple,00012,00601,PP16,19:45:33,PP01,20:20:48,21240,,1,1,WE
purple,00012,00701,PP16,19:55:03,PP01,20:30:18,21240,,1,1,WE
purple,00012,00801,PP16,20:04:33,PP01,20:39:48,21240,,1,1,WE
purple,00012,00101,PP16,20:14:03,PP01,20:49:18,21240,,1,1,WE
purple,00012,00201,PP16,20:23:33,PP01,20:58:48,21240,,1,1,WE
purple,00012,00301,PP16,20:33:03,PP01,21:08:18,21240,,1,1,WE
purple,00012,00401,PP16,20:42:33,PP01,21:17:48,21240,,1,1,WE
purple,00012,00501,PP16,20:52:03,PP01,21:27:18,21240,,1,1,WE
purple,00012,00601,PP16,21:01:33,PP01,21:36:48,21240,,1,1,WE
purple,00012,00701,PP16,21:11:03,PP01,21:46:18,21240,,1,1,WE
purple,00012,00801,PP16,21:20:33,PP01,21:55:48,21240,,1,1,WE
purple,00012,00101,PP16,21:30:03,PP01,22:05:18,21240,,1,1,WE
purple,00012,00201,PP16,21:39:33,PP01,22:14:48,21240,,1,1,WE
purple,00012,00301,PP16,21:49:03,PP01,22:24:18,21240,,1,1,WE
purple,00012,00401,PP16,21:58:33,PP01,22:33:48,21240,,1,1,WE
purple,00012,00501,PP16,22:08:03,PP01,22:43:18,21240,,1,1,WE
purple,00012,00601,PP16,22:17:33,PP01,22:52:48,21240,,1,1,WE
purple,00012,00701,PP16,22:27:03,PP01,23:02:18,21240,,1,1,WE
purple,00012,00801,PP16,22:36:33,PP01,23:11:48,21240,,1,1,WE
purple,00012,00101,PP16,22:46:03,PP01,23:21:18,21240,,1,1,WE
purple,00012,00201,PP16,22:55:33,PP01,23:30:48,21240,,1,1,WE
purple,00012,00301,PP16,23:05:03,PP01,23:40:18,21240,,1,1,WE
purple,00012,00401,PP16,23:14:33,PP01,23:49:48,21240,,1,1,WE
purple,00012,00501,PP16,23:24:03,PP01,23:59:18,21240,,1,1,WE
blue,00001,0103178,BL01,08:57:57,BL38,10:15:33,48000,01:17:36,0,37.11,WD
blue,00001,0105178,BL01,11:39:10,BL38,12:56:46,48000,01:17:36,0,37.11,WD
blue,00001,0107178,BL01,14:21:40,BL38,15:39:16,48000,01:17:36,0,37.11,WD
blue,00001,0109178,BL01,17:03:57,BL38,18:21:38,48000,01:17:41,0,37.07,WD
blue,00001,0111178,BL01,19:44:57,BL38,21:02:38,48000,01:17:41,0,37.07,WD
blue,00001,0209178,BL01,11:45:40,BL38,13:03:16,48000,01:17:36,0,37.11,WD
blue,00001,0211178,BL01,14:28:10,BL38,15:45:46,48000,01:17:36,0,37.11,WD
blue,00001,0213178,BL01,17:11:37,BL38,18:29:18,48000,01:17:41,0,37.07,WD
blue,00001,0215178,BL01,19:52:37,BL38,21:10:18,48000,01:17:41,0,37.07,WD
blue,00001,0302178,BL01,06:21:12,BL38,07:41:52,48000,01:20:40,0,35.7,WD
blue,00001,0304178,BL01,09:04:55,BL38,10:26:06,48000,01:21:11,0,35.48,WD
blue,00001,0306178,BL01,11:52:10,BL38,13:09:46,48000,01:17:36,0,37.11,WD
blue,00001,0308178,BL01,14:34:40,BL38,15:53:51,48000,01:19:11,0,36.37,WD
blue,00001,0310178,BL01,17:19:17,BL38,18:36:58,48000,01:17:41,0,37.07,WD
blue,00001,0312178,BL01,20:00:17,BL38,21:19:28,48000,01:19:11,0,36.37,WD
blue,00001,0314178,BL01,22:46:47,BL38,00:04:23,48000,01:17:36,0,37.11,WD
blue,00001,0402178,BL01,06:28:10,BL38,07:48:50,48000,01:20:40,0,35.7,WD
blue,00001,0404178,BL01,09:11:53,BL38,10:32:24,48000,01:20:31,0,35.77,WD
blue,00001,0406178,BL01,11:58:40,BL38,13:16:16,48000,01:17:36,0,37.11,WD
blue,00001,0408178,BL01,14:40:27,BL38,15:59:38,48000,01:19:11,0,36.37,WD
blue,00001,0410178,BL01,17:23:07,BL38,18:40:48,48000,01:17:41,0,37.07,WD
blue,00001,0502178,BL01,06:35:08,BL38,07:55:48,48000,01:20:40,0,35.7,WD
blue,00001,0504178,BL01,09:18:51,BL38,10:39:22,48000,01:20:31,0,35.77,WD
blue,00001,0506178,BL01,12:05:10,BL38,13:22:46,48000,01:17:36,0,37.11,WD
blue,00001,0508178,BL01,14:45:57,BL38,16:05:08,48000,01:19:11,0,36.37,WD
blue,00001,0510178,BL01,17:26:57,BL38,18:44:38,48000,01:17:41,0,37.07,WD
blue,00001,0512178,BL01,20:07:57,BL38,21:25:33,48000,01:17:36,0,37.11,WD
blue,00001,0514178,BL01,22:54:02,BL38,00:11:38,48000,01:17:36,0,37.11,WD
blue,00001,0606178,BL01,09:26:02,BL38,10:46:33,48000,01:20:31,0,35.77,WD
blue,00001,0608178,BL01,12:11:40,BL38,13:29:16,48000,01:17:36,0,37.11,WD
blue,00001,0610178,BL01,14:53:37,BL38,16:11:18,48000,01:17:41,0,37.07,WD
blue,00001,0612178,BL01,17:34:37,BL38,18:52:18,48000,01:17:41,0,37.07,WD
blue,00001,0614178,BL01,20:15:37,BL38,21:33:13,48000,01:17:36,0,37.11,WD
blue,00001,0616178,BL01,23:02:16,BL38,00:19:52,48000,01:17:36,0,37.11,WD
blue,00001,0706178,BL01,09:33:47,BL38,10:52:58,48000,01:19:11,0,36.37,WD
blue,00001,0708178,BL01,12:18:10,BL38,13:35:46,48000,01:17:36,0,37.11,WD
blue,00001,0710178,BL01,14:59:47,BL38,16:18:58,48000,01:19:11,0,36.37,WD
blue,00001,0712178,BL01,17:42:17,BL38,18:59:58,48000,01:17:41,0,37.07,WD
blue,00001,0714178,BL01,20:23:17,BL38,21:41:13,48000,01:17:56,0,36.95,WD
blue,00001,0716178,BL01,23:11:45,BL38,00:29:21,48000,01:17:36,0,37.11,WD
blue,00001,0806178,BL01,09:42:10,BL38,10:59:46,48000,01:17:36,0,37.11,WD
blue,00001,0808178,BL01,12:24:40,BL38,13:42:16,48000,01:17:36,0,37.11,WD
blue,00001,0810178,BL01,15:06:07,BL38,16:25:18,48000,01:19:11,0,36.37,WD
blue,00001,0812178,BL01,17:49:57,BL38,19:07:38,48000,01:17:41,0,37.07,WD
blue,00001,0814178,BL01,20:30:57,BL38,21:50:08,48000,01:19:11,0,36.37,WD
blue,00001,0906178,BL01,09:48:40,BL38,11:06:16,48000,01:17:36,0,37.11,WD
blue,00001,0908178,BL01,12:31:10,BL38,13:48:46,48000,01:17:36,0,37.11,WD
blue,00001,0910178,BL01,15:13:17,BL38,16:32:28,48000,01:19:11,0,36.37,WD
blue,00001,0912178,BL01,17:57:37,BL38,19:15:18,48000,01:17:41,0,37.07,WD
blue,00001,0914178,BL01,20:38:37,BL38,21:57:48,48000,01:19:11,0,36.37,WD
blue,00001,1006178,BL01,09:55:10,BL38,11:12:46,48000,01:17:36,0,37.11,WD
blue,00001,1008178,BL01,12:37:40,BL38,13:55:16,48000,01:17:36,0,37.11,WD
blue,00001,1010178,BL01,15:20:57,BL38,16:40:08,48000,01:19:11,0,36.37,WD
blue,00001,1012178,BL01,18:05:17,BL38,19:22:58,48000,01:17:41,0,37.07,WD
blue,00001,1014178,BL01,20:46:17,BL38,22:05:28,48000,01:19:11,0,36.37,WD
blue,00001,1106178,BL01,10:01:40,BL38,11:19:16,48000,01:17:36,0,37.11,WD
blue,00001,1108178,BL01,12:44:10,BL38,14:01:46,48000,01:17:36,0,37.11,WD
blue,00001,1110178,BL01,15:27:57,BL38,16:47:08,48000,01:19:11,0,36.37,WD
blue,00001,1112178,BL01,18:12:57,BL38,19:30:38,48000,01:17:41,0,37.07,WD
blue,00001,1114178,BL01,20:53:57,BL38,22:11:33,48000,01:17:36,0,37.11,WD
blue,00001,1206178,BL01,10:08:10,BL38,11:25:46,48000,01:17:36,0,37.11,WD
blue,00001,1208178,BL01,12:50:40,BL38,14:08:16,48000,01:17:36,0,37.11,WD
blue,00001,1210178,BL01,15:34:27,BL38,16:53:38,48000,01:19:11,0,36.37,WD
blue,00001,1212178,BL01,18:16:47,BL38,19:34:28,48000,01:17:41,0,37.07,WD
blue,00001,1306178,BL01,10:14:40,BL38,11:32:16,48000,01:17:36,0,37.11,WD
blue,00001,1308178,BL01,12:57:10,BL38,14:14:46,48000,01:17:36,0,37.11,WD
blue,00001,1310178,BL01,15:39:37,BL38,16:57:18,48000,01:17:41,0,37.07,WD
blue,00001,1312178,BL01,18:20:37,BL38,19:38:18,48000,01:17:41,0,37.07,WD
blue,00001,1314178,BL01,21:01:29,BL38,22:19:05,48000,01:17:36,0,37.11,WD
blue,00001,1406178,BL01,10:21:10,BL38,11:38:46,48000,01:17:36,0,37.11,WD
blue,00001,1408178,BL01,13:03:40,BL38,14:21:16,48000,01:17:36,0,37.11,WD
blue,00001,1410178,BL01,15:45:47,BL38,17:04:58,48000,01:19:11,0,36.37,WD
blue,00001,1412178,BL01,18:28:17,BL38,19:45:58,48000,01:17:41,0,37.07,WD
blue,00001,1414178,BL01,21:09:15,BL38,22:26:51,48000,01:17:36,0,37.11,WD
blue,00001,1506178,BL01,10:27:40,BL38,11:45:16,48000,01:17:36,0,37.11,WD
blue,00001,1508178,BL01,13:10:10,BL38,14:27:46,48000,01:17:36,0,37.11,WD
blue,00001,1510178,BL01,15:53:27,BL38,17:12:38,48000,01:19:11,0,36.37,WD
blue,00001,1512178,BL01,18:35:57,BL38,19:53:38,48000,01:17:41,0,37.07,WD
blue,00001,1514178,BL01,21:16:52,BL38,22:36:03,48000,01:19:11,0,36.37,WD
blue,00001,1606178,BL01,10:34:10,BL38,11:51:46,48000,01:17:36,0,37.11,WD
blue,00001,1608178,BL01,13:16:40,BL38,14:34:16,48000,01:17:36,0,37.11,WD
blue,00001,1610178,BL01,16:01:17,BL38,17:20:28,48000,01:19:11,0,36.37,WD
blue,00001,1612178,BL01,18:43:37,BL38,20:01:18,48000,01:17:41,0,37.07,WD
blue,00001,1614178,BL01,21:24:27,BL38,22:43:38,48000,01:19:11,0,36.37,WD
blue,00001,1709178,BL01,10:40:40,BL38,11:58:16,48000,01:17:36,0,37.11,WD
blue,00001,1711178,BL01,13:23:10,BL38,14:40:46,48000,01:17:36,0,37.11,WD
blue,00001,1713178,BL01,16:06:27,BL38,17:24:08,48000,01:17:41,0,37.07,WD
blue,00001,1715178,BL01,18:47:27,BL38,20:05:08,48000,01:17:41,0,37.07,WD
blue,00001,1808178,BL01,10:47:10,BL38,12:04:46,48000,01:17:36,0,37.11,WD
blue,00001,1810178,BL01,13:29:40,BL38,14:47:16,48000,01:17:36,0,37.11,WD
blue,00001,1812178,BL01,16:12:37,BL38,17:31:48,48000,01:19:11,0,36.37,WD
blue,00001,1814178,BL01,18:55:07,BL38,20:12:48,48000,01:17:41,0,37.07,WD
blue,00001,1908178,BL01,10:53:40,BL38,12:11:16,48000,01:17:36,0,37.11,WD
blue,00001,1910178,BL01,13:36:10,BL38,14:53:46,48000,01:17:36,0,37.11,WD
blue,00001,1912178,BL01,16:20:17,BL38,17:39:28,48000,01:19:11,0,36.37,WD
blue,00001,1914178,BL01,19:02:47,BL38,20:20:28,48000,01:17:41,0,37.07,WD
blue,00001,2008178,BL01,11:00:10,BL38,12:17:46,48000,01:17:36,0,37.11,WD
blue,00001,2010178,BL01,13:42:40,BL38,15:00:16,48000,01:17:36,0,37.11,WD
blue,00001,2012178,BL01,16:25:42,BL38,17:43:18,48000,01:17:36,0,37.11,WD
blue,00001,2014178,BL01,19:06:37,BL38,20:24:18,48000,01:17:41,0,37.07,WD
blue,00001,2016178,BL01,21:47:47,BL38,23:05:23,48000,01:17:36,0,37.11,WD
blue,00001,2108178,BL01,11:06:40,BL38,12:24:16,48000,01:17:36,0,37.11,WD
blue,00001,2110178,BL01,13:49:10,BL38,15:06:46,48000,01:17:36,0,37.11,WD
blue,00001,2112178,BL01,16:31:47,BL38,17:50:58,48000,01:19:11,0,36.37,WD
blue,00001,2114178,BL01,19:14:17,BL38,20:31:58,48000,01:17:41,0,37.07,WD
blue,00001,2116178,BL01,21:55:02,BL38,23:12:38,48000,01:17:36,0,37.11,WD
blue,00001,2208178,BL01,11:13:10,BL38,12:30:46,48000,01:17:36,0,37.11,WD
blue,00001,2210178,BL01,13:55:40,BL38,15:13:16,48000,01:17:36,0,37.11,WD
blue,00001,2212178,BL01,16:37:07,BL38,17:54:48,48000,01:17:41,0,37.07,WD
blue,00001,2214178,BL01,19:18:07,BL38,20:35:48,48000,01:17:41,0,37.07,WD
blue,00001,2308178,BL01,11:19:49,BL38,12:37:25,48000,01:17:36,0,37.11,WD
blue,00001,2310178,BL01,14:02:10,BL38,15:19:46,48000,01:17:36,0,37.11,WD
blue,00001,2312178,BL01,16:43:17,BL38,18:02:28,48000,01:19:11,0,36.37,WD
blue,00001,2314178,BL01,19:25:47,BL38,20:43:28,48000,01:17:41,0,37.07,WD
blue,00001,2408178,BL01,11:26:47,BL38,12:44:23,48000,01:17:36,0,37.11,WD
blue,00001,2410178,BL01,14:08:40,BL38,15:26:16,48000,01:17:36,0,37.11,WD
blue,00001,2412178,BL01,16:50:57,BL38,18:10:08,48000,01:19:11,0,36.37,WD
blue,00001,2414178,BL01,19:33:27,BL38,20:51:08,48000,01:17:41,0,37.07,WD
blue,00001,2416178,BL01,22:16:47,BL38,23:34:23,48000,01:17:36,0,37.11,WD
blue,00001,2503178,BL01,08:50:59,BL38,10:08:35,48000,01:17:36,0,37.11,WD
blue,00001,2505178,BL01,11:32:40,BL38,12:50:16,48000,01:17:36,0,37.11,WD
blue,00001,2507178,BL01,14:15:10,BL38,15:32:46,48000,01:17:36,0,37.11,WD
blue,00001,2509178,BL01,16:58:07,BL38,18:17:48,48000,01:19:41,0,36.14,WD
blue,00001,2511178,BL01,19:41:07,BL38,20:58:48,48000,01:17:41,0,37.07,WD
blue,00001,2513178,BL01,22:24:02,BL38,23:41:38,48000,01:17:36,0,37.11,WD
blue,00001,3003178,BL01,05:43:58,BL38,07:01:34,48000,01:17:36,0,37.11,WD
blue,00001,3102178,BL01,05:49:21,BL38,07:08:32,48000,01:19:11,0,36.37,WD
blue,00001,3302178,BL01,05:54:45,BL38,07:13:56,48000,01:19:11,0,36.37,WD
blue,00001,3402178,BL01,06:00:18,BL38,07:20:58,48000,01:20:40,0,35.7,WD
blue,00001,3404178,BL01,08:44:01,BL38,10:01:37,48000,01:17:36,0,37.11,WD
blue,00001,3502178,BL01,05:37:00,BL38,06:54:36,48000,01:17:36,0,37.11,WD
blue,00001,3601178,BL01,05:07:33,BL38,06:26:44,48000,01:19:11,0,36.37,WD
blue,00001,3701178,BL01,05:16:05,BL38,06:33:41,48000,01:17:36,0,37.11,WD
blue,00001,3801178,BL01,05:23:04,BL38,06:40:40,48000,01:17:36,0,37.11,WD
blue,00001,3901178,BL01,05:30:00,BL38,06:47:36,48000,01:17:36,0,37.11,WD
blue,00001,4102178,BL01,17:07:47,BL38,18:25:28,48000,01:17:41,0,37.07,WD
blue,00001,4104178,BL01,19:48:47,BL38,21:06:28,48000,01:17:41,0,37.07,WD
blue,00001,4106178,BL01,22:31:17,BL38,23:48:53,48000,01:17:36,0,37.11,WD
blue,00001,4202178,BL01,17:15:27,BL38,18:33:08,48000,01:17:41,0,37.07,WD
blue,00001,4204178,BL01,19:56:27,BL38,21:14:08,48000,01:17:41,0,37.07,WD
blue,00001,4206178,BL01,22:39:32,BL38,23:57:08,48000,01:17:36,0,37.11,WD
blue,00001,4302178,BL01,17:30:47,BL38,18:48:28,48000,01:17:41,0,37.07,WD
blue,00001,4402178,BL01,17:38:27,BL38,18:56:08,48000,01:17:41,0,37.07,WD
blue,00001,4502178,BL01,17:46:07,BL38,19:03:48,48000,01:17:41,0,37.07,WD
blue,00001,4602178,BL01,17:53:47,BL38,19:11:28,48000,01:17:41,0,37.07,WD
blue,00001,4702178,BL01,18:01:27,BL38,19:19:08,48000,01:17:41,0,37.07,WD
blue,00001,4802178,BL01,18:09:07,BL38,19:26:48,48000,01:17:41,0,37.07,WD
blue,00001,4903178,BL01,18:24:27,BL38,19:42:08,48000,01:17:41,0,37.07,WD
blue,00001,5003178,BL01,18:32:07,BL38,19:49:48,48000,01:17:41,0,37.07,WD
blue,00001,5103178,BL01,18:39:47,BL38,19:57:28,48000,01:17:41,0,37.07,WD
blue,00001,5203178,BL01,18:51:17,BL38,20:08:58,48000,01:17:41,0,37.07,WD
blue,00001,5205178,BL01,21:32:17,BL38,22:50:53,48000,01:18:36,0,36.64,WD
blue,00001,5303178,BL01,18:58:57,BL38,20:16:38,48000,01:17:41,0,37.07,WD
blue,00001,5305178,BL01,21:39:47,BL38,22:58:08,48000,01:18:21,0,36.76,WD
blue,00001,5403178,BL01,19:10:27,BL38,20:28:08,48000,01:17:41,0,37.07,WD
blue,00001,5503178,BL01,19:21:57,BL38,20:39:38,48000,01:17:41,0,37.07,WD
blue,00001,5505178,BL01,22:02:17,BL38,23:19:53,48000,01:17:36,0,37.11,WD
blue,00001,5603178,BL01,19:29:37,BL38,20:47:18,48000,01:17:41,0,37.07,WD
blue,00001,5605178,BL01,22:09:42,BL38,23:27:08,48000,01:17:26,0,37.19,WD
