no,x,y
145,27.9750,434.8515
146,27.9750,434.7343
147,27.9750,434.6172
148,27.9750,434.5000
149,27.9750,434.3829
150,27.9750,434.2658
151,27.9750,434.1486
152,27.9750,434.0315
153,27.9750,433.9143
154,27.9750,433.7972
155,27.9750,433.6800
156,27.9750,433.5629
157,27.9750,433.4458
158,27.9750,433.3286
159,27.9750,433.2115
160,27.9750,433.0943
161,27.9750,432.9772
162,27.9750,432.8601
163,27.9750,432.7429
164,27.9750,432.6258
165,27.9750,432.5086
166,27.9750,432.3915
167,27.9750,432.2744
168,27.9750,432.1572
169,27.9750,432.0401
170,27.9750,431.9229
171,27.9750,431.8058
172,27.9750,431.6886
173,27.9750,431.5715
174,27.9750,431.4544
175,27.9750,431.3372
176,27.9750,431.2201
177,27.9750,431.1029
178,27.9750,430.9858
179,27.9750,430.8687
180,27.9750,430.7515
181,27.9750,430.6344
182,27.9750,430.5172
183,27.9750,430.4001
184,27.9750,430.2830
185,27.9750,430.1658
186,27.9750,430.0487
187,27.9750,429.9315
188,27.9750,429.8144
189,27.9750,429.6972
190,27.9750,429.5801
191,27.9750,429.4630
192,27.9750,429.3458
193,27.9750,429.2287
194,27.9750,429.1115
195,27.9750,428.9944
196,27.9750,428.8773
197,27.9750,428.7601
198,27.9750,428.6430
199,27.9750,428.5258
200,27.8277,428.4910
201,27.8915,428.4562
202,27.9554,428.4214
203,28.0192,428.3866
204,28.0831,428.3517
205,28.1469,428.3169
206,28.2107,428.2821
207,28.2746,428.2473
208,28.3384,428.2125
209,28.4023,428.1777
210,28.4661,428.1428
211,28.5299,428.1080
212,28.5938,428.0732
213,28.6576,428.0384
214,28.7215,428.0036
215,28.7853,427.9687
216,28.8491,427.9339
217,28.9130,427.8991
218,28.9768,427.8643
219,29.0407,427.8295
220,29.1045,427.7947
221,29.1684,427.7598
222,29.2322,427.7250
223,29.2960,427.6902
224,29.3599,427.6554
225,29.4237,427.6206
226,29.4876,427.5857
227,29.5514,427.5509
228,29.6152,427.5161
229,29.6791,427.4813
230,29.7429,427.4465
231,29.8068,427.4117
232,29.8706,427.3768
233,29.9344,427.3420
234,29.9983,427.3072
235,30.0621,427.2724
236,30.1260,427.2376
237,30.1898,427.2027
238,30.2536,427.1679
239,30.3175,427.1331
240,30.3813,427.0983
241,30.4452,427.0635
242,30.5090,427.0030
243,30.5729,427.0030
244,30.6367,427.0030
245,30.7005,427.0030
246,30.7807,427.0030
247,30.8609,427.0030
248,30.9410,427.0030
249,31.0212,427.0030
250,31.1013,427.0030
251,31.1815,427.0030
252,31.2617,427.0030
253,31.3418,427.0030
254,31.4220,427.0030
255,31.5022,427.0030
256,31.5823,427.0030
257,31.6625,427.0030
258,31.7427,427.0030
259,31.8228,427.0030
260,31.9030,427.0030
261,31.9831,427.0030
262,32.0633,427.0030
263,32.1435,427.0030
264,32.2236,427.0030
265,32.3038,427.0030
266,32.3840,427.0030
267,32.4641,427.0030
268,32.5443,427.0030
269,32.6244,427.0030
270,32.7046,427.0030
271,32.7848,427.0030
272,32.8649,427.0030
273,32.9451,427.0030
274,33.0253,427.0030
275,33.1054,427.0030
276,33.1856,427.0030
277,33.2657,427.0030
278,33.3459,427.0030
279,33.4261,427.0030
280,33.5062,427.0030
281,33.5864,427.0030
282,33.6666,427.0030
283,33.7467,427.0030
284,33.8269,427.0030
285,33.9070,427.0030
286,33.9872,427.0030
287,34.0674,427.0030
288,34.1475,427.0030
289,34.2277,427.0030
290,34.3079,427.0030
291,34.3880,427.0030
292,34.4682,427.0030
293,34.5483,427.0030
294,34.6285,427.0030
295,34.7087,427.0030
296,34.7888,427.0030
297,34.8690,427.0030
298,34.8690,427.0030
299,34.9715,427.0030
300,35.0739,427.0030
301,35.1764,427.0030
302,35.2788,427.0030
303,35.3813,427.0030
304,35.4837,427.0030
305,35.5862,427.0030
306,35.6886,427.0030
307,35.7911,427.0030
308,35.8935,427.0030
309,35.9960,427.0030
310,36.0984,427.0030
311,36.2009,427.0030
312,36.3033,427.0030
313,36.4058,427.0030
314,36.5082,427.0030
315,36.6107,427.0030
316,36.7131,427.0030
317,36.8156,427.0030
