no,x,y
85,271.7379,218.6620
86,271.8891,218.6620
87,272.0403,218.6620
88,272.1915,218.6620
89,272.3426,218.6620
90,272.4938,218.6620
91,272.6450,218.6620
92,272.7962,218.6620
93,272.9473,218.6620
94,273.0985,218.6620
95,273.2497,218.6620
96,273.4009,218.6620
97,273.5521,218.6620
98,273.7032,218.6620
99,273.8544,218.6620
100,274.0056,218.6620
101,274.1568,218.6620
102,274.3079,218.6620
103,274.4591,218.6620
104,274.6103,218.6620
105,274.7615,218.6620
106,274.9127,218.6620
107,275.0638,218.6620
108,275.2150,218.6620
109,275.3662,218.6620
110,275.5174,218.6620
111,275.6685,218.6620
112,275.8197,218.6620
113,275.9709,218.6620
114,276.1221,218.6620
115,276.2733,218.6620
116,276.4244,218.6620
117,276.5756,218.6620
118,276.7268,218.6620
119,276.8780,218.6620
120,277.0291,218.6620
121,277.1803,218.6620
122,277.3315,218.6620
123,277.4827,218.6620
124,277.6338,218.6620
125,277.7850,218.6620
126,277.9362,218.6620
127,278.0874,218.6620
128,278.2386,218.6620
129,278.3897,218.6620
130,278.5409,218.6620
131,278.6921,218.6620
132,278.8433,218.6620
133,278.9944,218.6620
134,279.1456,218.6620
135,279.2968,218.6620
136,279.4480,218.6620
137,279.5992,218.6620
138,279.7503,218.6620
139,279.9015,218.6620
140,280.0527,218.6620
141,280.2039,218.6620
142,280.3550,218.6620
143,280.5062,218.6620
144,280.6574,218.6620
145,280.8086,218.6620
146,280.9598,218.6620
147,281.1109,218.6620
148,281.2621,218.6620
149,281.4133,218.6620
150,281.5645,218.6620
151,281.7156,218.6620
152,281.8668,218.6620
153,282.0180,218.6620
154,282.3276,218.6620
155,282.6372,218.6620
156,282.9467,218.6620
157,283.2563,218.6620
158,283.5659,218.6620
159,283.8755,218.6620
160,284.1850,218.6620
161,284.4946,218.6620
162,284.8042,218.6620
163,285.1138,218.6620
164,285.4233,218.6620
165,285.7329,218.6620
166,286.0425,218.6620
167,286.3521,218.6620
168,286.6616,218.6620
169,286.9712,218.6620
170,287.2808,218.6620
171,287.5904,218.6620
172,287.8999,218.6620
173,288.2095,218.6620
174,288.5191,218.6620
175,288.8287,218.6620
176,289.1382,218.6620
177,289.4478,218.6620
178,289.7574,218.6620
179,290.0670,218.6620
180,290.3765,218.6620
181,290.6861,218.6620
182,290.9957,218.6620
183,291.3053,218.6620
184,291.6148,218.6620
185,291.9244,218.6620
186,292.2340,218.6620
187,292.5436,218.6620
188,292.8531,218.6620
189,293.1627,218.6620
190,293.4723,218.6620
191,293.7819,218.6620
192,294.0914,218.6620
193,294.4010,218.6620
194,294.7106,218.6620
195,295.0202,218.6620
196,295.3297,218.6620
197,295.6393,218.6620
198,295.9489,218.6620
199,296.2585,218.6620
200,296.5680,218.6620
201,296.8776,218.6620
202,297.1872,218.6620
203,297.4968,218.6620
204,297.8063,218.6620
205,298.1159,218.6620
206,298.4255,218.6620
207,298.7351,218.6620
208,299.0446,218.6620
209,299.3542,218.6620
210,299.6638,218.6620
211,299.9734,218.6620
212,300.2829,218.6620
213,300.5925,218.6620
214,300.9021,218.6620
215,301.2117,218.6620
216,301.5212,218.6620
217,301.8308,218.6620
218,302.1404,218.6620
219,302.4500,218.6620
220,302.7595,218.6620
221,303.0691,218.6620
222,303.3787,218.6620
223,303.6883,218.6620
224,303.9978,218.6620
225,304.3074,218.6620
226,304.6170,218.6620
227,304.9266,218.6620
228,305.2361,218.6620
229,305.5457,218.6620
230,305.8553,218.6620
231,306.1649,218.6620
232,306.4744,218.6620
233,306.7840,218.6620
234,307.0952,218.6620
235,307.4065,218.6620
236,307.7177,218.6620
237,308.0290,218.6620
238,308.3402,218.6620
239,308.6515,218.6620
240,308.9627,218.6620
241,309.2740,218.6620
242,309.5852,218.6620
243,309.8965,218.6620
244,310.2077,218.6620
245,310.5190,218.6620
246,310.8302,218.6620
247,311.1415,218.6620
248,311.4527,218.6620
249,311.7640,218.6620
250,312.0752,218.6620
251,312.3865,218.6620
252,312.6977,218.6620
253,313.0090,218.6620
254,313.3202,218.6620
255,313.6314,218.6620
256,313.9427,218.6620
257,314.2539,218.6620
258,314.5652,218.6620
259,314.8764,218.6620
260,315.1877,218.6620
261,315.4989,218.6620
262,315.8102,218.6620
263,316.1214,218.6620
264,316.4327,218.6620
265,316.7439,218.6620
266,317.0552,218.6620
